client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
299a954c60da9eb56956fd599cbe788fc4ce50f552db6927276d4f27ef2a72e887d49b3f8be2b63653f1bac0522a9baa8593c38dac5ef75fb271952088878481	common_voice_pt_19495638.mp3	Este rebento será uma vez um carvalho gigante.	2	0	twenties	male		pt	
299a954c60da9eb56956fd599cbe788fc4ce50f552db6927276d4f27ef2a72e887d49b3f8be2b63653f1bac0522a9baa8593c38dac5ef75fb271952088878481	common_voice_pt_19495651.mp3	Promover a industrialização	2	0	twenties	male		pt	
299a954c60da9eb56956fd599cbe788fc4ce50f552db6927276d4f27ef2a72e887d49b3f8be2b63653f1bac0522a9baa8593c38dac5ef75fb271952088878481	common_voice_pt_19495678.mp3	Eu vou precisar disso.	2	0	twenties	male		pt	
299a954c60da9eb56956fd599cbe788fc4ce50f552db6927276d4f27ef2a72e887d49b3f8be2b63653f1bac0522a9baa8593c38dac5ef75fb271952088878481	common_voice_pt_19495688.mp3	Ao jogar?, as crianças costumam apenas reencenar o que experimentaram antes.	2	0	twenties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19797938.mp3	Estar constantemente brigando.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19797940.mp3	Um grupo de garotas ao redor de uma mesa cheia de tecido.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19797941.mp3	Uma criança vestida de forma bizarra puxa a bagagem pelo mercado	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798013.mp3	O Dia de São João é o dia mais longo do ano.	2	1	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798015.mp3	Um jóquei vestindo vermelho monta um cavalo sobre uma área gramada verde exuberante.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798017.mp3	Uma menina está comendo cereal fora de uma tigela branca.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798025.mp3	Ela costurou o casaco rasgado perfeitamente.	2	1	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798027.mp3	Você é forte o suficiente?	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798030.mp3	Cursos diferentes para diferentes pessoas.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798050.mp3	Uma menina muito rasgada detém uma grande barra no ombro em um ginásio.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798051.mp3	Ele está feliz com sua escolha?	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798064.mp3	Você ainda está usando seu computador para a pesquisa?	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798065.mp3	Vinte e cinco unidades, por favor.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798066.mp3	Três crianças estão de pé na frente de um anúncio de outdoor.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798085.mp3	Um carro e uma minivan colidiram.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798103.mp3	Essa é a tendência inferior.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798104.mp3	Um grupo de pessoas em uma grande rocha todos vestindo coletes salva-vidas.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798105.mp3	Não é indispensável que sejam originais ou trabalhem ou tenham trabalhado lá.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798106.mp3	O cachorro marrom está correndo em direção a um tubo azul e amarelo.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798107.mp3	Alguém em um laptop olha para alguém em pé por uma porta	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798129.mp3	Um homem em uma jaqueta de couro marrom toca guitarra	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798130.mp3	Eu não me importo se você está atrás disso há seis anos!	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798132.mp3	uma criança pequena em uma camisa rosa correndo através de um campo florido.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798203.mp3	Um homem com uma camisa xadrez está trabalhando em alguma madeira em sua oficina.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798204.mp3	Um vendedor de rua está preparando comida para venda.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798205.mp3	Um soprador de vidro está criando uma bela obra de arte em seu fogo.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798206.mp3	Um homem de camisa preta e gravata vermelha segurando uma bebida.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798207.mp3	Um surfista fica em uma onda quebrando	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798244.mp3	Um linguado de pedra é a definição de livro de camuflagem eficaz.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798245.mp3	Dá-me a programação de filmes de animação no cinema mais próximo	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798246.mp3	Você é mesmo filho do meu pai.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798247.mp3	Duas mulheres em shorts sentado nos degraus de um apartamento ou casa.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798253.mp3	A senhora está sentada em uma cadeira verde e usando um microfone.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798256.mp3	Seus negócios não foram bem nos últimos anos de sua vida.	2	1	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798279.mp3	Cinco pessoas esperaram na fila enquanto o homem de jaqueta azul pagava o caixa.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798303.mp3	Foi completa idiotice.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798304.mp3	Um homem testa aviões modelo em um campo aberto.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798307.mp3	um grupo de cães correndo lá fora por uma trilha de terra.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798317.mp3	O nó no caule de trigo cresceu diariamente.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798323.mp3	Um jogador de futebol fica pronto para um pontapé de canto.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798327.mp3	muitas pessoas andam pela loja.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798399.mp3	Um homem está descendo uma rampa na traseira de um caminhão.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798400.mp3	O tomate é mais caro a cada dia.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798418.mp3	Quatro pessoas estão subindo algumas escadas ao ar livre.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798419.mp3	Um homem com os troncos de natação vermelhos e pretos surfa na água.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798420.mp3	Corredor de distância preto atlético termina uma corrida de estrada	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798421.mp3	Um menino está empurrando outro menino em um balanço.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798422.mp3	Um homem assiste a um caminhão de bombeiros de Santa Cruz.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798443.mp3	O cliente está sempre certo.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798444.mp3	um cachorro bege correndo na grama com uma bola de tênis na boca	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798445.mp3	Encorajamos todos a participar ativamente, obtendo seus comentários ou sugestões de mudanças.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798446.mp3	Jovem em uma sala de aula, criando arte.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798447.mp3	As pessoas estão escolhendo o alimento para comer em um evento ao ar livre	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798474.mp3	Um grupo de pessoas protestando em uma cidade.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798475.mp3	Um homem de camisa branca e shorts cáqui dorme em um sofá de couro.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798476.mp3	Três cães estão em uma estrada de paralelepípedos.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798477.mp3	Você sabia que Harry conseguiu um novo emprego?	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798497.mp3	Mulher que frita acima de alguns bens em um festival.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798528.mp3	Ciúme é o monstro de olhos verdes	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798531.mp3	Noite de julho, a chuva não quer.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798543.mp3	A apresentação de um novo pedido de destino substitui o anterior.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798545.mp3	nostalgia Aqui jaz o cachorro enterrado	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798546.mp3	Um grupo de asiáticos sorrindo e comendo	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798558.mp3	As crianças pequenas estão brincando em uma piscina.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798560.mp3	Está quente aqui agora?	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798561.mp3	Esta é uma das principais críticas que podemos fazer.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798562.mp3	Todos moram na área.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798563.mp3	Esta prancha foi feita para andar.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798564.mp3	Um longo silêncio	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798573.mp3	Theodore nos explicou o que é um filtro de convolução.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798575.mp3	Um monte de casais sentam-se fora em um parque durante o dia.	2	1	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798576.mp3	Enquanto você ainda é campeão!	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798577.mp3	Uma jovem garota com cabelo curto está tecendo em um tear.	2	1	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798598.mp3	Uma mulher sai de um carro vermelho muito pequeno.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798600.mp3	Um homem e uma mulher estão correndo em uma maratona.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798603.mp3	Um grupo de pessoas conversam umas com as outras.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798608.mp3	Oh,? não é tão importante assim.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798609.mp3	Duas mulheres novas que preparam o alimento dentro de uma cozinha suja.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798610.mp3	Sra Sarah também não.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798615.mp3	Você não vê o que está acontecendo?	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798618.mp3	Eu começo a ver.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798619.mp3	Um homem varrendo a calçada em frente a uma loja.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798620.mp3	Um soldado treinando um pastor alemão para uma missão.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798621.mp3	Um adulto e uma criança estão passando por um edifício de estilo contemporâneo.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798623.mp3	Quatro caiaques em um córrego da montanha.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798653.mp3	Somente a democracia anglo-americana, até agora, conseguiu permanecer em paz.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798654.mp3	Um homem novo levanta para retratos ao estar na frente de uma lagoa.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19798655.mp3	Um pequeno cão preto e marrom salta para pegar uma bola vermelha.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19826736.mp3	Dois homens estão pintando cerâmica.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19826738.mp3	Uma mulher loira está olhando para baixo, enquanto outros se sentam em segundo plano.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19826739.mp3	Um grupo de crianças está andando em um rio perto da margem do rio.	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19826740.mp3	Do que você está rindo?	2	0	thirties	male		pt	
97538cf03cc44bd8b6b3a0b58441e62191b29eb0faf49e07fbfac11b598e10bebc17cc3fbe1d2d733e6316e4acab5ffb4a54d5c8beb731acafd0e9db2b92575c	common_voice_pt_19826743.mp3	Podemos falar amanhã?	2	0	thirties	male		pt	
